OUTLETID,BUSNAME,ADDR1,ADDR2,CITY,STATE,ZIP,ZIP4,PHONE,FAX,TOLLFREE,CATEGORYID,HOURS1,HOURS2,HOURS3,HOURS4,HOURS5,HOURS6,HOURS7,REGULARHOURSDESCRIPTION,COLLECTIONHOURS1,COLLECTIONHOURS2,COLLECTIONHOURS3,COLLECTIONHOURS4,COLLECTIONHOURS5,COLLECTIONHOURS6,COLLECTIONHOURS7,COLLECTIONHOURSDESCRIPTION,SPECIALHOURS1,SPECIALHOURS2,SPECIALHOURS3,SPECIALHOURS4,SPECIALHOURS5,SPECIALHOURS6,SPECIALHOURS7,SPECIALHOURSDESCRIPTION,MISCELLANEOUSSPECIALHOURS1,MISCELLANEOUSSPECIALHOURS2,MISCELLANEOUSSPECIALHOURS3,MISCELLANEOUSSPECIALHOURS4,MISCELLANEOUSSPECIALHOURS5,MISCELLANEOUSSPECIALHOURS6,MISCELLANEOUSSPECIALHOURS7,MISCSPECIALHOURSDESCRIPTION,DONTSHOWLOCALNUMBER,SPECIALMESSAGETEXT,SHOWNOTICE,LATITUDE,LONGITUDE
2453300000,USPS COLLECTION BOX - BLUE BOX,120 TURKEY MOUNTAIN RD,NULL,CLIFFORD,VA,24533,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 11:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.586816,-79.051291
2453300001,USPS COLLECTION BOX - PO LOBBY,120 TURKEY MOUNTAIN RD,NULL,CLIFFORD,VA,24533,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 11:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.586816,-79.051291
2453300003,USPS COLLECTION BOX - PO LOBBY,120 TURKEY MOUNTAIN RD,NULL,CLIFFORD,VA,24533,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 11:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.64466691,-79.0224253
2454100076,USPS COLLECTION BOX - BLUE BOX,778 WESTOVER DR,NULL,DANVILLE,VA,24541,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,SA 09:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,36.58554,-79.4388831
2454100087,USPS COLLECTION BOX - BLUE BOX,159 EXECUTIVE DR,NULL,DANVILLE,VA,24541,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,SA 09:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,36.593971,-79.4321031
2459500001,USPS COLLECTION BOX - PO LOBBY,134 CHAPEL RD,NULL,AMHERST,VA,24595,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.55506705,-79.07947707
2474000062,USPS COLLECTION BOX - BLUE BOX,3377 BECKLEY RD,NULL,PRINCETON,WV,24740,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:30AM,TU 11:30AM,WE 11:30AM,TH 11:30AM,FR 11:30AM,SA 11:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.396833,-81.1325956
2501500004,USPS COLLECTION BOX - BLUE BOX,201 W MAIN ST,NULL,BELLE,WV,25015,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:00AM,TU 10:00AM,WE 10:00AM,TH 10:00AM,FR 10:00AM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,38.265336,-81.567668
2506400041,USPS COLLECTION BOX - BLUE BOX,870 ROXALANA HILLS DR,NULL,DUNBAR,WV,25064,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,SA 09:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,38.373172,-81.7237639
2518600002,USPS COLLECTION BOX - BLUE BOX,74 MICHIGAN AVE,NULL,SMITHERS,WV,25186,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:30PM,TU 12:30PM,WE 12:30PM,TH 12:30PM,FR 12:30PM,SA 12:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,38.179144,-81.3062357
2530100024,USPS COLLECTION BOX - BLUE BOX,501 LEON SULLIVAN WAY,NULL,CHARLESTON,WV,25301,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,SA 09:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,38.350608,-81.6282286
2543800006,USPS COLLECTION BOX - BLUE BOX,34 MALLARD CT,NULL,RANSON,WV,25438,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:30AM,TU 09:30AM,WE 09:30AM,TH 09:30AM,FR 09:30AM,SA 09:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,39.293813,-77.8371409
2584400003,USPS COLLECTION BOX - BLUE BOX,109 BOLT RD,NULL,GLEN DANIEL,WV,25844,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,37.778797,-81.3423281
2587900000,USPS COLLECTION BOX - BLUE BOX,1679 MINDEN RD,NULL,MINDEN,WV,25879,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 10:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.974093,-81.11657
2587900001,USPS COLLECTION BOX - PO LOBBY,1679 MINDEN RD,NULL,MINDEN,WV,25879,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 10:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.974093,-81.11657
2587900003,USPS COLLECTION BOX - PO LOBBY,1679 MINDEN RD,NULL,MINDEN,WV,25879,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 10:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.97518221,-81.11492305
2617500016,USPS COLLECTION BOX - BLUE BOX,726 WELLS ST,NULL,SISTERSVILLE,WV,26175,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:00PM,TU 02:00PM,WE 02:00PM,TH 02:00PM,FR 02:00PM,SA 11:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,39.563689,-80.996821
2630100021,USPS COLLECTION BOX - BLUE BOX,233 S 3RD ST,NULL,CLARKSBURG,WV,26301,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:30PM,TU 12:30PM,WE 12:30PM,TH 12:30PM,FR 12:30PM,SA 01:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,39.27801,-80.3392486
2650500112,USPS COLLECTION BOX - BLUE BOX,6520 MALL RD,NULL,MORGANTOWN,WV,26505,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:30AM,TU 09:30AM,WE 09:30AM,TH 09:30AM,FR 09:30AM,SA 09:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,39.62949,-80.0018138
2650600001,USPS COLLECTION BOX - PO LOBBY,1550 UNIVERSITY AVE,NULL,MORGANTOWN,WV,26506,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,39.6339382,-79.95492086
2655400061,USPS COLLECTION BOX - BLUE BOX,1602 MORGANTOWN AVE,NULL,FAIRMONT,WV,26554,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:45AM,TU 10:45AM,WE 10:45AM,TH 10:45AM,FR 10:45AM,SA 10:45AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,39.484035,-80.113817
2673900002,USPS COLLECTION BOX - BLUE BOX,15907 GEORGE WASHINGTON HWY,NULL,MOUNT STORM,WV,26739,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 12:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,39.27304616,-79.25174697
2710100048,USPS COLLECTION BOX - BLUE BOX,201 W 3RD ST,NULL,WINSTON SALEM,NC,27101,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:45PM,TU 03:45PM,WE 03:45PM,TH 03:45PM,FR 03:45PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,36.09752656,-80.24627359
2728200008,USPS COLLECTION BOX - BLUE BOX,1236 GUILFORD COLLEGE RD,NULL,JAMESTOWN,NC,27282,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:00AM,TU 10:00AM,WE 10:00AM,TH 10:00AM,FR 10:00AM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,36.039786,-79.9214474
2740700097,USPS COLLECTION BOX - PO LOBBY,301 FOUR SEASONS TOWN CTR,NULL,GREENSBORO,NC,27407,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 05:00PM,TU 05:00PM,WE 05:00PM,TH 05:00PM,FR 05:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,36.03896826,-79.83708158
2760300007,USPS COLLECTION BOX - BLUE BOX,225 HILLSBOROUGH ST,NULL,RALEIGH,NC,27603,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:00PM,TU 02:00PM,WE 02:00PM,TH 02:00PM,FR 02:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.780468,-78.6431644
2760400027,USPS COLLECTION BOX - BLUE BOX,4901 DEPARTURE DR.,NULL,RALEIGH,NC,27604,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.848358,-78.5965557
2760400028,USPS COLLECTION BOX - BLUE BOX,4901 DEPARTURE DR.,NULL,RALEIGH,NC,27604,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.848358,-78.5965467
2760400029,USPS COLLECTION BOX - BLUE BOX,4901 DEPARTURE DR.,NULL,RALEIGH,NC,27604,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.848358,-78.5965362
2760900046,USPS COLLECTION BOX - BLUE BOX,3820 MERTON DR,NULL,RALEIGH,NC,27609,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.829812,-78.6317937
2760900060,USPS COLLECTION BOX - BLUE BOX,5900 SIX FORKS RD,NULL,RALEIGH,NC,27609,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.863184,-78.6371414
2760900072,USPS COLLECTION BOX - BLUE BOX,5400 SIX FORKS RD,NULL,RALEIGH,NC,27609,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.855117,-78.6412845
2761000026,USPS COLLECTION BOX - BLUE BOX,1601 CROSS LINK RD,NULL,RALEIGH,NC,27610,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.754291,-78.6151374
2761200004,USPS COLLECTION BOX - BLUE BOX,4601 GLENWOOD AVE,NULL,RALEIGH,NC,27612,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 02:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.841996,-78.6797637
2761200005,USPS COLLECTION BOX - BLUE BOX,4601 GLENWOOD AVE,NULL,RALEIGH,NC,27612,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 02:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.84260721,-78.68005546
2761200035,USPS COLLECTION BOX - BLUE BOX,6001 GLENWOOD AVE,NULL,RALEIGH,NC,27612,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.854603,-78.7010149
2761200040,USPS COLLECTION BOX - BLUE BOX,6600 GLENWOOD AVE,NULL,RALEIGH,NC,27612,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.860632,-78.7071666
2761500022,USPS COLLECTION BOX - BLUE BOX,120 WIND CHIME CT,NULL,RALEIGH,NC,27615,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.874241,-78.6430333
2761500048,USPS COLLECTION BOX - BLUE BOX,120 HORIZON DR,NULL,RALEIGH,NC,27615,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.884827,-78.6475263
2761500050,USPS COLLECTION BOX - BLUE BOX,6600 SIX FORKS RD,NULL,RALEIGH,NC,27615,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.870138,-78.6401441
2767600002,USPS COLLECTION BOX - PO LOBBY,1 FLORETTA PL,NULL,RALEIGH,NC,27676,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 05:00PM,TU 05:00PM,WE 05:00PM,TH 05:00PM,FR 05:00PM,SA 01:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.907264,-78.74949492
2770700034,USPS COLLECTION BOX - BLUE BOX,4711 HOPE VALLEY RD,NULL,DURHAM,NC,27707,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.920892,-78.9565576
2783400051,USPS COLLECTION BOX - BLUE BOX,123 W VICTORIA CT,NULL,GREENVILLE,NC,27834,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.56698136,-77.38469944
2788900008,USPS COLLECTION BOX - BLUE BOX,100 E MAIN ST,NULL,WASHINGTON,NC,27889,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,SA 09:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.54212234,-77.05499905
2788900013,USPS COLLECTION BOX - BLUE BOX,247 W MAIN ST,NULL,WASHINGTON,NC,27889,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.54316229,-77.05757033
2815000018,USPS COLLECTION BOX - BLUE BOX,200 W MARION ST,NULL,SHELBY,NC,28150,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 02:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.29195,-81.5427673
2820900022,USPS COLLECTION BOX - BLUE BOX,4701 HEDGEMORE DR,NULL,CHARLOTTE,NC,28209,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.166505,-80.8464947
2827000008,USPS COLLECTION BOX - BLUE BOX,5672 INTERNATIONAL DR,NULL,CHARLOTTE,NC,28270,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.135783,-80.7784589
2840500036,USPS COLLECTION BOX - BLUE BOX,1800 SIR TYLER DR,NULL,WILMINGTON,NC,28405,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,34.24193756,-77.82496329
2851300016,USPS COLLECTION BOX - BLUE BOX,4144 WEST AVE,NULL,AYDEN,NC,28513,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 03:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.47133942,-77.41635764
2860100073,USPS COLLECTION BOX - BLUE BOX,1300 US HIGHWAY 321 NW,NULL,HICKORY,NC,28601,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,SA 09:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.7512,-81.3691404
2960100069,USPS COLLECTION BOX - BLUE BOX,24 VARDRY ST,NULL,GREENVILLE,SC,29601,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:15PM,TU 03:15PM,WE 03:15PM,TH 03:15PM,FR 03:15PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,34.840973,-82.4076212
2980300021,USPS COLLECTION BOX - BLUE BOX,2441 WHISKEY RD,NULL,AIKEN,SC,29803,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:45PM,TU 04:45PM,WE 04:45PM,TH 04:45PM,FR 04:45PM,SA 04:15PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.50912637,-81.71199872
