OUTLETID,BUSNAME,ADDR1,CITY,STATE,ZIP,COLLECTIONHOURS1,COLLECTIONHOURS2,COLLECTIONHOURS3,COLLECTIONHOURS4,COLLECTIONHOURS5,COLLECTIONHOURS6,COLLECTIONHOURS7,LATITUDE,LONGITUDE
4900100035,USPS COLLECTION BOX - BLUE BOX,420 E ALCOTT ST,KALAMAZOO,MI,49001,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,42.27038966,-85.575838988
6270400014,USPS COLLECTION BOX - BLUE BOX,2 DRAWBRIDGE RD,SPRINGFIELD,IL,62704,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 04:00 PM,,39.763692,-89.7005205
5510500024,USPS COLLECTION BOX - BLUE BOX,867 GRAND AVE,SAINT PAUL,MN,55105,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 11:00 AM,,44.94007,-93.1367600025
2654400004,USPS COLLECTION BOX - BLUE BOX,55 PENTRESS RD,PENTRESS,WV,26544,MO 11:45 AM,TU 11:45 AM,WE 11:45 AM,TH 11:45 AM,FR 11:45 AM,SA 12:30 PM,,39.7090831381,-80.1619034968
2654400005,USPS COLLECTION BOX - PO LOBBY,55 PENTRESS RD,PENTRESS,WV,26544,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:30 PM,,39.7090831381,-80.1619034968
2654400006,USPS COLLECTION BOX - PO LOBBY,55 PENTRESS RD,PENTRESS,WV,26544,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:30 PM,,39.7090831381,-80.1619034968
1881300005,USPS COLLECTION BOX - BLUE BOX,6994 MAPLE ST,BROOKLYN,PA,18813,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 01:00 PM,,41.752828964,-75.807083154
1881300006,USPS COLLECTION BOX - PO LOBBY,6994 MAPLE ST,BROOKLYN,PA,18813,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 01:00 PM,,41.752828964,-75.807083154
7824000015,USPS COLLECTION BOX - BLUE BOX,9119 CINNAMON HL,SAN ANTONIO,TX,78240,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,,,29.5266010189,-98.5836123345
7820900169,USPS COLLECTION BOX - PO LOBBY,1107 AUSTIN HWY,SAN ANTONIO,TX,78209,MO 05:15 PM,TU 05:15 PM,WE 05:15 PM,TH 05:15 PM,FR 05:15 PM,SA 12:45 PM,,29.4865090072,-98.4503919997
7820900170,USPS COLLECTION BOX - PO LOBBY,1107 AUSTIN HWY,SAN ANTONIO,TX,78209,MO 05:30 PM,TU 05:30 PM,WE 05:30 PM,TH 05:30 PM,FR 05:30 PM,SA 01:00 PM,,29.4865090072,-98.4503919997
7820900171,USPS COLLECTION BOX - BLUE BOX,1107 AUSTIN HWY,SAN ANTONIO,TX,78209,MO 05:15 PM,TU 05:15 PM,WE 05:15 PM,TH 05:15 PM,FR 05:15 PM,SA 12:45 PM,,29.4865090072,-98.4503919997
5580200020,USPS COLLECTION BOX - BLUE BOX,127 E SUPERIOR ST,DULUTH,MN,55802,MO 12:15 PM,TU 12:15 PM,WE 12:15 PM,TH 12:15 PM,FR 12:15 PM,SA 12:15 PM,,46.7882201387,-92.0966197869
2090200174,USPS COLLECTION BOX - BLUE BOX,2627 NEWTON ST,SILVER SPRING,MD,20902,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,39.057642,-77.055714
2298000020,USPS COLLECTION BOX - BLUE BOX,2200 W MAIN ST,WAYNESBORO,VA,22980,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 04:00 PM,,38.077439828,-78.91682447
7705500014,USPS COLLECTION BOX - BLUE BOX,7800 LONG POINT RD,HOUSTON,TX,77055,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,,,29.8031100024,-95.48318696
9583300094,USPS COLLECTION BOX - BLUE BOX,2820 EL CENTRO RD,SACRAMENTO,CA,95833,MO 09:30 AM,TU 09:30 AM,WE 09:30 AM,TH 09:30 AM,FR 09:30 AM,SA 09:30 AM,,38.6173217851,-121.5394429063
9582500035,USPS COLLECTION BOX - BLUE BOX,2701 COTTAGE WAY,SACRAMENTO,CA,95825,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,38.604078,-121.399578
4361000032,USPS COLLECTION BOX - PO LOBBY,2280 ASHLAND AVE,TOLEDO,OH,43610,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 02:00 PM,,41.665919008,-83.553259988
4632300042,USPS COLLECTION BOX - BLUE BOX,2200 173RD ST,HAMMOND,IN,46323,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,41.5810473077,-87.4760545275
0102000001,USPS COLLECTION BOX - BLUE BOX,400 BRITTON ST,CHICOPEE,MA,01020,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,42.20858421,-72.574023427
0104000104,USPS COLLECTION BOX - BLUE BOX,225 HIGH ST,HOLYOKE,MA,01040,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 09:00 AM,,42.207345,-72.607716
0115100001,USPS COLLECTION BOX - BLUE BOX,501 OAK ST,SPRINGFIELD,MA,01151,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.1471783322,-72.4956221051
3301200086,USPS COLLECTION BOX - BLUE BOX,449 W 49TH ST,HIALEAH,FL,33012,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,25.86834,-80.291988
2350500065,USPS COLLECTION BOX - BLUE BOX,1355 INTERNATIONAL TERMINAL BLVD,NORFOLK,VA,23505,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,36.9189735294,-76.2978604915
6405500015,USPS COLLECTION BOX - BLUE BOX,4201 S NOLAND RD,INDEPENDENCE,MO,64055,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,39.0439115677,-94.4151783901
0560200051,USPS COLLECTION BOX - BLUE BOX,1 FRANKLIN ST,MONTPELIER,VT,05602,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,44.264476113,-72.568594008
9232500012,USPS COLLECTION BOX - BLUE BOX,23026 WATERS DR,CRESTLINE,CA,92325,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 12:00 PM,,34.246958153,-117.3015035518
9859700000,USPS COLLECTION BOX - BLUE BOX,21600 N CLEAR LAKE BLVD SE,YELM,WA,98597,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 11:30 AM,,46.8337652312,-122.4850256024
9000100030,USPS COLLECTION BOX - APC,7101 S CENTRAL AVE LOBBY,LOS ANGELES,CA,90001,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 03:00 PM,,33.9752600174,-118.2567019659
9002100063,USPS COLLECTION BOX - PO LOBBY,1122 E 7TH ST LOBBY,LOS ANGELES,CA,90021,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,,,34.037783561,-118.24267358
7520905445,USPS COLLECTION BOX - BLUE BOX,5150 LEMMON AVE STE 104,DALLAS,TX,75209,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,,,32.825044517,-96.820686733
5810300061,USPS COLLECTION BOX - BLUE BOX,520 MAIN AVE,FARGO,ND,58103,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,,,46.874016,-96.7874715
9210200048,USPS COLLECTION BOX - BLUE BOX,2121 IMPERIAL AVE,SAN DIEGO,CA,92102,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,,,32.705721,-117.1444275
7240500001,USPS COLLECTION BOX - BLUE BOX,4800 E JOHNSON AVE,JONESBORO,AR,72405,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,35.866395,-90.6363135
7276400003,USPS COLLECTION BOX - BLUE BOX,2600 S OLD MISSOURI RD,SPRINGDALE,AR,72764,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,36.16104511,-94.119273772
0191300033,USPS COLLECTION BOX - BLUE BOX,5 MARKET SQ,AMESBURY,MA,01913,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,,,42.858081,-70.930575
5496000000,USPS COLLECTION BOX - BLUE BOX,317 S MAIN ST,NESHKORO,WI,54960,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 12:15 PM,,43.961034915,-89.218673962
3348400083,USPS COLLECTION BOX - BLUE BOX,6561 FLANDERS WAY,DELRAY BEACH,FL,33484,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,26.4431611179,-80.1392542582
3344100019,USPS COLLECTION BOX - BLUE BOX,212 E HILLSBORO,DEERFIELD BEACH,FL,33441,MO 05:15 PM,TU 05:15 PM,WE 05:15 PM,TH 05:15 PM,FR 05:15 PM,SA 04:00 PM,,26.3178409852,-80.0993260183
0641000035,USPS COLLECTION BOX - BLUE BOX,290 HIGHLAND AVE,CHESHIRE,CT,06410,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,41.5066707167,-72.9001363056
0647900015,USPS COLLECTION BOX - BLUE BOX,887 MERIDEN WATERBURY TPKE,PLANTSVILLE,CT,06479,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 11:00 AM,,41.5631951435,-72.8744355046
2079000012,USPS COLLECTION BOX - BLUE BOX,"9201 EDGEWORTH DR. CAPITAL HEIGHTS, MD",CAPITOL HEIGHTS,MD,20790,MO 06:30 PM,TU 06:30 PM,WE 06:30 PM,TH 06:30 PM,FR 06:30 PM,SA 04:45 PM,,38.880522,-76.8461085
4409500038,USPS COLLECTION BOX - BLUE BOX,34854 LAKE SHORE BLVD APT J,WILLOWICK,OH,44095,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 11:00 AM,,41.662404,-81.4429755
3317800000,USPS COLLECTION BOX - BLUE BOX,10598 NW SOUTH RIVER DR,MIAMI,FL,33178,MO 01:45 PM,TU 01:45 PM,WE 01:45 PM,TH 01:45 PM,FR 01:45 PM,SA 03:00 PM,,25.869339,-80.344647
1375400009,USPS COLLECTION BOX - BLUE BOX,146 FRONT ST,DEPOSIT,NY,13754,MO 01:15 PM,TU 01:15 PM,WE 01:15 PM,TH 01:15 PM,FR 01:15 PM,SA 01:15 PM,,42.0607169076,-75.4257826841
2740600025,USPS COLLECTION BOX - BLUE BOX,2005 S ELM EUGENE ST,GREENSBORO,NC,27406,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 11:00 AM,,36.0474989964,-79.7908989712
2740700062,USPS COLLECTION BOX - BLUE BOX,2001 BOULEVARD A,GREENSBORO,NC,27407,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,36.0414434599,-79.8517441071
6862100000,USPS COLLECTION BOX - BLUE BOX,210 N MAIN ST,AMES,NE,68621,MO 12:15 PM,TU 12:15 PM,WE 12:15 PM,TH 12:15 PM,FR 12:15 PM,SA 10:45 AM,,41.4525787019,-96.6262561223
6862100001,USPS COLLECTION BOX - PO LOBBY,210 N MAIN ST,AMES,NE,68621,MO 12:15 PM,TU 12:15 PM,WE 12:15 PM,TH 12:15 PM,FR 12:15 PM,SA 10:45 AM,,41.4525787019,-96.6262561223
5737400002,USPS COLLECTION BOX - BLUE BOX,25678 431ST AVE,SPENCER,SD,57374,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,43.660602377,-97.588171674
2852000001,USPS COLLECTION BOX - BLUE BOX,3553 CEDAR ISLAND RD,CEDAR ISLAND,NC,28520,MO 02:15 PM,TU 02:15 PM,WE 02:15 PM,TH 02:15 PM,FR 02:15 PM,SA 11:30 AM,,35.0175392825,-76.3156434516
2852000002,USPS COLLECTION BOX - PO LOBBY,3553 CEDAR ISLAND RD,CEDAR ISLAND,NC,28520,MO 02:15 PM,TU 02:15 PM,WE 02:15 PM,TH 02:15 PM,FR 02:15 PM,SA 11:30 AM,,35.0175392825,-76.3156434516
2852000004,USPS COLLECTION BOX - PO LOBBY,3553 CEDAR ISLAND RD,CEDAR ISLAND,NC,28520,MO 02:15 PM,TU 02:15 PM,WE 02:15 PM,TH 02:15 PM,FR 02:15 PM,SA 11:00 AM,,35.0175392825,-76.3156434516
5542800019,USPS COLLECTION BOX - BLUE BOX,6278 BOONE AVE N,MINNEAPOLIS,MN,55428,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 10:00 AM,,45.0685854105,-93.3907014114
4406200007,USPS COLLECTION BOX - BLUE BOX,15400 W HIGH ST,MIDDLEFIELD,OH,44062,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.464593,-81.091854
7503200008,USPS COLLECTION BOX - BLUE BOX,120 N HIGHWAY 205,ROCKWALL,TX,75032,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,32.849046,-96.387579
6312700021,USPS COLLECTION BOX - BLUE BOX,10733 SUNSET OFFICE DR,SAINT LOUIS,MO,63127,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 01:15 PM,,38.558097,-90.40833
1320500020,USPS COLLECTION BOX - BLUE BOX,417 CHURCHILL AVE,SYRACUSE,NY,13205,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,43.0088457624,-76.1395214302
9258500000,USPS COLLECTION BOX - BLUE BOX,28480 US HIGHWAY 74,SUN CITY,CA,92585,MO 04:45 PM,TU 04:45 PM,WE 04:45 PM,TH 04:45 PM,FR 04:45 PM,SA 12:00 PM,,33.7430075304,-117.1640690255
4390700012,USPS COLLECTION BOX - BLUE BOX,82422 CADIZ JEWETT RD,CADIZ,OH,43907,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 03:45 PM,,40.2884554257,-80.9996453485
4390700013,USPS COLLECTION BOX - PO LOBBY,82422 CADIZ JEWETT RD,CADIZ,OH,43907,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 03:45 PM,,40.2884554257,-80.9996453485
4985500016,USPS COLLECTION BOX - BLUE BOX,850 W BARAGA ST,MARQUETTE,MI,49855,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 12:00 PM,,46.5431083417,-87.4110774833
4036100022,USPS COLLECTION BOX - BLUE BOX,205 LETTON DR,PARIS,KY,40361,MO 09:30 AM,TU 09:30 AM,WE 09:30 AM,TH 09:30 AM,FR 09:30 AM,SA 09:30 AM,,38.195593871,-84.275495306
9564000001,USPS COLLECTION BOX - BLUE BOX,22 MAIN ST,IONE,CA,95640,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 12:00 PM,,38.3527504649,-120.9336040219
9564000002,USPS COLLECTION BOX - PO LOBBY,22 MAIN ST,IONE,CA,95640,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 12:00 PM,,38.3527504649,-120.9336040219
9564000003,USPS COLLECTION BOX - PO LOBBY,22 MAIN ST,IONE,CA,95640,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 12:00 PM,,38.3527504649,-120.9336040219
2401500038,USPS COLLECTION BOX - BLUE BOX,2036 COLONIAL AVE SW,ROANOKE,VA,24015,MO 10:45 AM,TU 10:45 AM,WE 10:45 AM,TH 10:45 AM,FR 10:45 AM,SA 09:00 AM,,37.255059,-79.954731
2415100003,USPS COLLECTION BOX - BLUE BOX,275 FRANKLIN ST,ROCKY MOUNT,VA,24151,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,36.9988153683,-79.8927541039
2121700102,USPS COLLECTION BOX - BLUE BOX,1600 W MOUNT ROYAL AVE,BALTIMORE,MD,21217,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 01:45 PM,,39.3102343469,-76.624291851
6711400002,USPS COLLECTION BOX - BLUE BOX,1021 WASHINGTON RD,NEWTON,KS,67114,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 02:00 PM,,38.032488693,-97.338902618
3448100007,USPS COLLECTION BOX - BLUE BOX,8441 STATE ROAD 200,OCALA,FL,34481,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 12:00 PM,,29.0772456476,-82.259451161
3448100001,USPS COLLECTION BOX - BLUE BOX,8075 SW HIGHWAY 200,OCALA,FL,34481,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 10:00 AM,,29.083303461,-82.253217462
0292000046,USPS COLLECTION BOX - BLUE BOX,670 NEW LONDON AVE,CRANSTON,RI,02920,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.748400932,-71.467997877
0291000016,USPS COLLECTION BOX - BLUE BOX,105 ROLFE SQ,CRANSTON,RI,02910,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,41.7757089761,-71.4369162972
0292000049,USPS COLLECTION BOX - BLUE BOX,538 LAUREL HILL AVE,CRANSTON,RI,02920,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.799402639,-71.452192003
1770100032,USPS COLLECTION BOX - BLUE BOX,777 RURAL AVE,WILLIAMSPORT,PA,17701,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 02:00 PM,,41.2478045323,-77.016438524
2109300167,USPS COLLECTION BOX - BLUE BOX,1447 YORK RD,TIMONIUM,MD,21093,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:45 PM,,39.420171,-76.614345
2120400114,USPS COLLECTION BOX - BLUE BOX,29 W SUSQUEHANNA AVE,BALTIMORE,MD,21204,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,SA 01:00 PM,,39.3985335978,-76.6052627005
1903300052,USPS COLLECTION BOX - BLUE BOX,100 MACDADE BLVD,FOLSOM,PA,19033,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,39.8867814104,-75.3303753906
3540600016,USPS COLLECTION BOX - BLUE BOX,1300 MCFARLAND BLVD NE,TUSCALOOSA,AL,35406,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,,,33.230064461,-87.534804443
2771300011,USPS COLLECTION BOX - BLUE BOX,2525 MERIDIAN PKWY,DURHAM,NC,27713,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,35.9107584876,-78.8996119305
2771300006,USPS COLLECTION BOX - BLUE BOX,4621 NC HIGHWAY 55,DURHAM,NC,27713,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 10:00 AM,,35.9032138401,-78.8952545754
2770300038,USPS COLLECTION BOX - BLUE BOX,1005 SLATER RD,DURHAM,NC,27703,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 10:00 AM,,35.8780753269,-78.8416144947
2294200009,USPS COLLECTION BOX - PO LOBBY,205 S MAIN ST,ZION CROSSROADS,VA,22942,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 10:00 AM,,38.134305011,-78.186573031
2830300049,USPS COLLECTION BOX - BLUE BOX,804 CEDAR CREEK RD,FAYETTEVILLE,NC,28303,MO 03:30 PM,TU 03:30 PM,WE 03:30 PM,TH 03:30 PM,FR 03:30 PM,SA 11:00 AM,,35.032425874,-78.844989466
2830300055,USPS COLLECTION BOX - BLUE BOX,3616 RAMSEY ST,FAYETTEVILLE,NC,28303,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,35.108757,-78.877242
2830300106,USPS COLLECTION BOX - BLUE BOX,157 TREETOP DR,FAYETTEVILLE,NC,28303,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 11:30 AM,,35.127948714,-78.874291577
2830300107,USPS COLLECTION BOX - BLUE BOX,@ BUBBLE CREEK CT,FAYETTEVILLE,NC,28303,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,35.139272657,-78.88296769
2830300058,USPS COLLECTION BOX - BLUE BOX,@ ANDREWS RD,FAYETTEVILLE,NC,28303,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 11:30 AM,,35.155333245,-78.890877135
0102700015,USPS COLLECTION BOX - BLUE BOX,71 CLARK ST,EASTHAMPTON,MA,01027,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.264927,-72.655164
5724600001,USPS COLLECTION BOX - BLUE BOX,109 MAIN ST,LABOLT,SD,57246,MO 12:30 PM,TU 12:30 PM,WE 12:30 PM,TH 12:30 PM,FR 12:30 PM,SA 12:30 PM,,45.0493488745,-96.6752271483
9596900009,USPS COLLECTION BOX - BLUE BOX,5555 SKYWAY,PARADISE,CA,95969,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 10:30 AM,,39.7490585099,-121.633512696
9596900011,USPS COLLECTION BOX - BLUE BOX,6830 SKYWAY,PARADISE,CA,95969,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,39.7638888812,-121.6198211607
9596900007,USPS COLLECTION BOX - BLUE BOX,480 PEARSON RD,PARADISE,CA,95969,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,39.751875,-121.615614
9920500041,USPS COLLECTION BOX - BLUE BOX,4601 N MONROE ST,SPOKANE,WA,99205,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,47.7000863644,-117.425915662
9920100199,USPS COLLECTION BOX - BLUE BOX,1500 W 4TH AVE,SPOKANE,WA,99201,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,47.652846015,-117.434456962
9920200071,USPS COLLECTION BOX - BLUE BOX,140 S ARTHUR,SPOKANE,WA,99202,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 01:00 PM,,47.654973,-117.3957705
9140100080,USPS COLLECTION BOX - BLUE BOX,6500 VESPER AVE,VAN NUYS,CA,91401,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.1887538057,-118.4508647174
9160600029,USPS COLLECTION BOX - BLUE BOX,13031 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.186749264,-118.416502903
9140500017,USPS COLLECTION BOX - BLUE BOX,13600 SHERMAN WAY,VAN NUYS,CA,91405,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.201161483,-118.428984
9140600067,USPS COLLECTION BOX - BLUE BOX,17200 STAGG ST,VAN NUYS,CA,91406,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.211983264,-118.508575627
9822600016,USPS COLLECTION BOX - BLUE BOX,3930 MERIDIAN ST,BELLINGHAM,WA,98226,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 10:30 AM,,48.785562,-122.483637
9822500011,USPS COLLECTION BOX - BLUE BOX,1155 N STATE ST,BELLINGHAM,WA,98225,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 01:25 PM,,48.747411,-122.478921
9862600020,USPS COLLECTION BOX - BLUE BOX,207 N 4TH AVE,KELSO,WA,98626,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,,,46.1456951379,-122.9089548371
1914400118,USPS COLLECTION BOX - BLUE BOX,6354 GERMANTOWN AVE,PHILA,PA,19144,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,40.0449066192,-75.1817685729
9862300004,USPS COLLECTION BOX - PO LOBBY,204 MAIN ST,HUSUM,WA,98623,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,,,45.798107564,-121.4868457
2115700024,USPS COLLECTION BOX - BLUE BOX,2 N COURT ST,WESTMINSTER,MD,21157,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 01:30 PM,,39.570093869,-76.9903654659
2115700025,USPS COLLECTION BOX - BLUE BOX,2 N COURT ST,WESTMINSTER,MD,21157,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 01:30 PM,,39.570093869,-76.9903654659
